EPIC 201170410.02,1.15
EPIC 201238110 b,4.16
EPIC 201427007 b,2.86
EPIC 201497682 b,0.26
EPIC 201595106 b,2.24
EPIC 201615463 c,1.98
EPIC 201754305 d,1.08
EPIC 201757695.02,0.688
EPIC 201833600 c,0.972
EPIC 201841433 b,1.12
EPIC 205950854 c,2.27
EPIC 206024342 b,3.53
EPIC 206024342 c,2.54
EPIC 206024342 d,7.27
EPIC 206032309 b,1.01
EPIC 206042996 b,3.53
EPIC 206042996 c,1.87
EPIC 206215704 b,0.972
EPIC 206317286 b,0.84
EPIC 206317286 c,5.03
EPIC 211822797 b,4.35
EPIC 212297394 b,2.79
EPIC 212297394 c,5.77
EPIC 212424622 b,5.35
EPIC 212499991 b,3.19
EPIC 212587672 b,2.13
EPIC 212587672 c,5.99
EPIC 212624936 b,1.87
EPIC 212624936 c,5.9
EPIC 212737443 b,7.2
EPIC 212737443 c,7.7
EPIC 220492298 b,0.937
EPIC 220554210 c,3.19
EPIC 228836835 b,1.37
HD 108236 b,3.24
HD 108236 c,4.94
HD 108236 d,6.98
HD 108236 e,9.71
HD 108236 f,4.72
HD 109833 b,8.69
HD 109833 c,7.22
HD 15906 b,5.65
HD 15906 c,8.91
HD 235088 b,4.84
HD 56414 b,13.3
HD 63433 b,5.27
HD 63433 c,7.61
HIP 113103 b,4
HIP 113103 c,6.35
HIP 41378 b,6.83
HIP 41378 c,7.08
HIP 41378 d,14.9
HIP 41378 e,26
HIP 41378 f,74
HIP 67522 b,72.4
HR 858 b,5
HR 858 c,4.42
HR 858 d,5.32
K2-101 b,4.66
K2-102 b,2.24
K2-104 b,3.86
K2-11 b,44.4
K2-116 b,0.257
K2-117 b,4.78
K2-117 c,4.9
K2-118 b,6.99
K2-119 b,6.94
K2-120 b,4.7
K2-121 b,44.1
K2-122 b,1.65
K2-123 b,8.05
K2-124 b,8.75
K2-125 b,5.39
K2-126 b,4.54
K2-127 b,52.9
K2-128 b,2.6
K2-129 b,1.12
K2-13 b,4.23
K2-130 b,2.1
K2-133 b,2.36
K2-133 c,3.2
K2-133 d,4.67
K2-133 e,3.64
K2-14 b,20.7
K2-147 b,0.315
K2-148 b,2.33
K2-148 c,3.64
K2-148 d,3.33
K2-149 b,3.33
K2-15 b,6.71
K2-150 b,4.66
K2-151 b,2.83
K2-152 b,5.86
K2-153 b,4.66
K2-154 b,4.62
K2-154 c,4.94
K2-155 b,3.89
K2-155 c,7.27
K2-155 d,4.27
K2-156 b,1.37
K2-157 b,0.972
K2-158 b,7.46
K2-158 c,2.18
K2-159 b,5.73
K2-16 b,4.74
K2-16 c,6.99
K2-160 b,10.2
K2-161 b,31.1
K2-162 b,2.67
K2-163 b,6.65
K2-164 b,10.6
K2-165 b,2.17
K2-165 c,3.03
K2-165 d,7.5
K2-166 b,5.43
K2-168 b,4.12
K2-169 b,2.16
K2-17 b,5.6
K2-170 b,2.6
K2-170 c,3.9
K2-171 b,7.69
K2-172 b,3.42
K2-172 c,10.4
K2-173 b,3.22
K2-174 b,7.27
K2-175 b,4.81
K2-176 b,2.83
K2-177 b,5.13
K2-178 b,12.4
K2-179 b,6.86
K2-181 b,8.45
K2-183 b,1.37
K2-183 c,5.9
K2-183 d,5.9
K2-184 b,2.76
K2-185 b,1.6
K2-185 c,6.3
K2-186 b,10.2
K2-187 b,1.87
K2-187 c,2.54
K2-187 d,6.35
K2-187 e,4.27
K2-188 b,2.39
K2-188 c,8.4
K2-189 b,2.92
K2-189 c,6.8
K2-190 b,2.41
K2-190 c,1.34
K2-191 b,3.12
K2-192 b,2.92
K2-193 b,14.8
K2-194 b,12.9
K2-195 b,9.96
K2-195 c,7.16
K2-196 b,12.6
K2-197 b,7.08
K2-198 b,16.3
K2-198 c,2.61
K2-198 d,6.52
K2-200 b,2.43
K2-201 b,2.54
K2-201 c,10.8
K2-202 b,5.91
K2-203 b,2.45
K2-204 b,9.51
K2-205 b,4.64
K2-206 b,8.22
K2-207 b,7.3
K2-208 b,3.46
K2-209 b,0.586
K2-21 b,4.04
K2-21 c,6.76
K2-210 b,0.566
K2-211 b,2.24
K2-212 b,7.51
K2-213 b,2.9
K2-214 b,6.48
K2-215 b,5.16
K2-217 b,12.5
K2-218 b,7.13
K2-219 b,2.38
K2-219 c,2.66
K2-219 d,7.16
K2-220 b,6.3
K2-221 b,3.46
K2-223 b,0.64
K2-223 c,2.86
K2-224 b,3.05
K2-224 c,6.39
K2-225 b,12
K2-226 b,2.99
K2-227 b,3.41
K2-228 b,1.92
K2-230 b,4.5
K2-231 b,6.8
K2-239 b,1.37
K2-239 c,0.972
K2-239 d,1.37
K2-240 b,4.66
K2-240 c,3.89
K2-241 b,7.04
K2-242 b,6.99
K2-243 b,5.35
K2-243 c,4.7
K2-244 b,3.71
K2-245 b,17.4
K2-246 b,12
K2-247 b,5.14
K2-247 c,5.43
K2-248 b,7.13
K2-249 b,8.2
K2-250 b,6.53
K2-251 b,6.12
K2-252 b,3.68
K2-254 b,3.29
K2-254 c,5.43
K2-255 b,8.75
K2-256 b,7.41
K2-257 b,0.498
K2-258 b,9.27
K2-259 b,5.99
K2-26 b,7.61
K2-264 b,5.61
K2-264 c,7.6
K2-268 b,2.86
K2-268 c,7.7
K2-268 d,2.83
K2-268 e,2.33
K2-268 f,5.6
K2-269 b,3.09
K2-270 b,2.48
K2-270 c,9.01
K2-271 b,41.8
K2-272 b,9.96
K2-273 b,9.53
K2-274 b,4.98
K2-275 b,6.08
K2-275 c,5.52
K2-276 b,13.7
K2-277 b,4.94
K2-278 b,9.17
K2-279 b,1.92
K2-28 b,5.99
K2-281 b,50.9
K2-282 b,6.8
K2-283 b,12.2
K2-284 b,8.15
K2-286 b,5.06
K2-288 B b,4.27
K2-289 b,61
K2-293 b,6.57
K2-294 b,3.39
K2-308 b,70.6
K2-315 b,0.809
K2-316 b,2.33
K2-316 c,4.01
K2-317 b,8.91
K2-318 b,3.39
K2-319 b,8.2
K2-320 b,7.37
K2-321 b,4.46
K2-322 b,4.35
K2-323 b,5.06
K2-324 b,6.48
K2-325 b,5.48
K2-326 b,5.82
K2-330 b,8.1
K2-331 b,3.86
K2-331 c,7.85
K2-332 b,5.48
K2-333 b,31.6
K2-334 b,27.2
K2-335 b,5.52
K2-336 b,1.98
K2-337 b,7.37
K2-338 b,1.08
K2-339 b,4.35
K2-340 b,11.2
K2-341 b,10.4
K2-342 b,4.78
K2-343 b,3.36
K2-343 c,4.74
K2-344 b,3.15
K2-345 b,5.1
K2-346 b,5.73
K2-347 b,6.39
K2-348 b,10.7
K2-348 c,7.61
K2-349 b,2.48
K2-35 b,2.3
K2-35 c,4.38
K2-350 b,2.99
K2-350 c,7.95
K2-351 b,6.99
K2-352 b,2.45
K2-352 c,4.35
K2-352 d,5.6
K2-353 b,26.3
K2-354 b,3.05
K2-355 b,5.69
K2-356 b,5.86
K2-357 b,13.4
K2-358 b,7.65
K2-365 b,8.78
K2-366 b,6.16
K2-367 b,6.41
K2-368 b,2.34
K2-368 c,2.42
K2-368 d,4.45
K2-369 b,2.28
K2-37 b,3.22
K2-37 c,8
K2-37 d,7.9
K2-370 b,10.4
K2-372 b,8.98
K2-373 b,4.9
K2-374 b,3.16
K2-374 c,5.53
K2-375 b,5.66
K2-376 b,3.66
K2-377 b,3.51
K2-378 b,8.65
K2-379 b,5.4
K2-380 b,7.89
K2-381 b,1.26
K2-381 c,4.66
K2-381 d,3.5
K2-382 b,4.95
K2-383 b,3.07
K2-384 b,1.26
K2-384 c,1.82
K2-384 d,2.52
K2-384 e,2.37
K2-384 f,5.57
K2-385 b,2.98
K2-386 b,5.99
K2-387 b,42.2
K2-388 b,13
K2-389 b,5.41
K2-389 c,4.82
K2-390 b,19.6
K2-391 b,2.45
K2-392 b,4.08
K2-393 b,6.13
K2-394 b,3.51
K2-395 b,7.26
K2-395 c,11.4
K2-396 b,3.12
K2-396 c,9.93
K2-397 b,6.42
K2-398 b,5.79
K2-398 c,22.8
K2-399 b,30.5
K2-4 b,5.06
K2-400 b,1.67
K2-401 b,5.74
K2-402 b,7.65
K2-403 b,24.6
K2-404 b,6.94
K2-405 b,18.9
K2-406 b,19.2
K2-407 b,2.19
K2-407 c,2.42
K2-408 b,3.45
K2-409 b,6.72
K2-411 b,0.937
K2-412 b,5.13
K2-413 b,0.363
K2-413 c,2.05
K2-414 b,1.98
K2-414 c,4.38
K2-42 b,5.27
K2-43 b,18.5
K2-43 c,6.44
K2-44 b,6.5
K2-45 b,36.4
K2-46 b,4.86
K2-47 b,4.23
K2-48 b,5.65
K2-49 b,4.38
K2-5 b,4.31
K2-5 c,5.73
K2-50 b,3.15
K2-52 b,45700
K2-53 b,7.27
K2-54 b,1.6
K2-55 b,14
K2-57 b,5.06
K2-58 b,7.65
K2-58 c,3.26
K2-58 d,3.57
K2-59 b,6.39
K2-59 c,5.9
K2-6 b,6.8
K2-61 b,6.71
K2-62 b,5.22
K2-62 c,5.22
K2-63 b,10.5
K2-63 c,14.5
K2-64 b,4.94
K2-65 b,3.12
K2-68 b,3.12
K2-69 b,5.99
K2-7 b,7.61
K2-70 b,8.7
K2-71 b,5.27
K2-72 b,1.28
K2-72 c,1.65
K2-72 d,1.01
K2-72 e,2.21
K2-73 b,6.57
K2-74 b,5.95
K2-75 b,7.61
K2-75 c,8.1
K2-8 b,12.5
K2-8 c,6.39
K2-80 b,4.7
K2-80 c,2.76
K2-80 d,7.04
K2-81 b,4.54
K2-83 b,2.08
K2-83 c,2.8
K2-84 b,6.39
K2-84 c,4.78
K2-85 b,1.87
K2-86 b,4.5
K2-87 b,44.9
K2-88 b,2.04
K2-89 b,0.17
K2-9 b,5.69
K2-90 b,7.27
K2-90 c,2.24
K2-91 b,1.37
K2-95 b,11
KIC 10525077 b,25.9
KIC 3558849 b,38.1
KIC 5437945 b,33.6
KIC 5951458 b,35.4
KIC 8540376 b,15.8
KIC 8540376 c,6.35
KIC 9663113 b,19.2
KOI-351 b,2.27
KOI-351 c,1.81
KOI-351 d,8.6
KOI-351 e,7.56
KOI-351 f,8.65
KOI-7368 b,5.56
KOI-7913 b,6.08
KOI-984 b,17.1
Kepler-1000 b,20.3
Kepler-1001 b,10.1
Kepler-1001 c,3.11
Kepler-1002 b,3.57
Kepler-1003 b,3.82
Kepler-1004 b,32.5
Kepler-1005 b,2.86
Kepler-1006 b,2.99
Kepler-1007 b,2.67
Kepler-1008 b,2.18
Kepler-1009 b,5.35
Kepler-1010 b,5.99
Kepler-1011 b,8.6
Kepler-1012 b,2.21
Kepler-1013 b,5.27
Kepler-1014 b,6.3
Kepler-1015 b,12.3
Kepler-1016 b,5.39
Kepler-1016 c,13.1
Kepler-1017 b,4.62
Kepler-1018 b,7.18
Kepler-1019 b,2.73
Kepler-1020 b,5.82
Kepler-1021 b,6.04
Kepler-1022 b,6.17
Kepler-1023 b,7.41
Kepler-1024 b,14.5
Kepler-1025 b,4.58
Kepler-1026 b,5.52
Kepler-1027 b,0.64
Kepler-1028 b,2.33
Kepler-1029 b,2.13
Kepler-1030 b,6.71
Kepler-1031 b,0.59
Kepler-1032 b,4.16
Kepler-1033 b,6.85
Kepler-1034 b,5.73
Kepler-1035 b,1.71
Kepler-1036 b,9.32
Kepler-1037 b,2.18
Kepler-1038 b,12.2
Kepler-1038 c,2.59
Kepler-1039 b,2.73
Kepler-104 c,9.96
Kepler-104 d,12.5
Kepler-1040 b,4.98
Kepler-1041 b,8.96
Kepler-1042 b,5.43
Kepler-1043 b,7.04
Kepler-1044 b,7.61
Kepler-1045 b,7.7
Kepler-1046 b,3.57
Kepler-1047 b,5.02
Kepler-1047 c,0.937
Kepler-1048 b,3.22
Kepler-1049 b,0.809
Kepler-1050 b,3.19
Kepler-1050 c,2.79
Kepler-1051 b,11.5
Kepler-1052 b,8.91
Kepler-1052 c,5.9
Kepler-1053 b,0.904
Kepler-1054 b,7.41
Kepler-1055 b,2.04
Kepler-1056 b,9.32
Kepler-1057 b,11.2
Kepler-1058 b,7.85
Kepler-1059 b,3.64
Kepler-1060 b,6.26
Kepler-1061 b,4.58
Kepler-1062 b,3.75
Kepler-1063 b,2.83
Kepler-1064 b,3.02
Kepler-1065 b,13.4
Kepler-1065 c,3.19
Kepler-1066 b,6.17
Kepler-1067 b,0.437
Kepler-1067 c,3.7
Kepler-1068 b,12.8
Kepler-1069 b,3.19
Kepler-1070 b,3.64
Kepler-1071 b,6.26
Kepler-1072 b,3.12
Kepler-1073 b,5.9
Kepler-1073 c,3.33
Kepler-1073 d,2.82
Kepler-1074 b,2.1
Kepler-1075 b,2.6
Kepler-1076 b,0.437
Kepler-1077 b,8.1
Kepler-1078 b,4.27
Kepler-1079 b,3.29
Kepler-108 b,56
Kepler-108 c,50.9
Kepler-1080 b,10.8
Kepler-1081 b,1.01
Kepler-1082 b,1.46
Kepler-1083 b,11.2
Kepler-1084 b,1.41
Kepler-1085 b,41.2
Kepler-1085 c,10.7
Kepler-1086 b,6.53
Kepler-1086 c,8.96
Kepler-1087 b,0.165
Kepler-1088 b,2.6
Kepler-1089 b,4.01
Kepler-1090 b,5.69
Kepler-1090 c,10.9
Kepler-1091 b,2.73
Kepler-1092 b,4.94
Kepler-1093 b,4.46
Kepler-1093 c,4.5
Kepler-1094 b,10.2
Kepler-1095 b,1.92
Kepler-1096 b,2.07
Kepler-1097 b,10.7
Kepler-1098 b,2.24
Kepler-1099 b,8.4
Kepler-110 b,4.01
Kepler-110 c,5.52
Kepler-1100 b,3.71
Kepler-1101 b,6.66
Kepler-1102 b,7.56
Kepler-1103 b,5.77
Kepler-1104 b,2.04
Kepler-1105 b,4.7
Kepler-1106 b,3.36
Kepler-1107 b,2.36
Kepler-1108 b,2.73
Kepler-1109 b,5.43
Kepler-111 b,3.12
Kepler-111 c,42
Kepler-1110 b,7.56
Kepler-1111 b,4.66
Kepler-1112 b,9.38
Kepler-1113 b,8.3
Kepler-1114 b,2.39
Kepler-1115 b,3.53
Kepler-1116 b,6.99
Kepler-1117 b,1.41
Kepler-1118 b,7.95
Kepler-1119 b,4.35
Kepler-112 b,6.17
Kepler-112 c,6.35
Kepler-1120 b,2.48
Kepler-1121 b,4.31
Kepler-1122 b,4.82
Kepler-1123 b,3.43
Kepler-1124 b,2.18
Kepler-1125 b,4.04
Kepler-1126 b,3.64
Kepler-1126 c,2.7
Kepler-1127 b,4.5
Kepler-1128 b,12.9
Kepler-1129 b,9.06
Kepler-1129 c,7.9
Kepler-1130 b,0.437
Kepler-1130 c,0.422
Kepler-1130 d,0.202
Kepler-1131 b,3.15
Kepler-1132 b,6.12
Kepler-1133 b,4.54
Kepler-1134 b,7.46
Kepler-1135 b,4.08
Kepler-1136 b,3.33
Kepler-1137 b,5.48
Kepler-1138 b,3.53
Kepler-1139 b,1.81
Kepler-1140 b,8.1
Kepler-1141 b,0.477
Kepler-1142 b,2.76
Kepler-1143 b,3.43
Kepler-1143 c,12.6
Kepler-1144 b,4.62
Kepler-1145 b,2.54
Kepler-1146 b,2.04
Kepler-1147 b,7.32
Kepler-1148 b,3.5
Kepler-1149 b,2.67
Kepler-115 b,1.32
Kepler-115 c,7.27
Kepler-1150 b,1.04
Kepler-1151 b,5.56
Kepler-1152 b,0.59
Kepler-1153 b,3.64
Kepler-1154 b,6.08
Kepler-1154 c,6.17
Kepler-1155 b,4.78
Kepler-1156 b,2.3
Kepler-1157 b,1.32
Kepler-1158 b,6.08
Kepler-1159 b,6.21
Kepler-116 b,11.6
Kepler-116 c,5.9
Kepler-1160 b,5.22
Kepler-1161 b,5.18
Kepler-1162 b,5.52
Kepler-1162 c,3.93
Kepler-1163 b,1.08
Kepler-1164 b,1.46
Kepler-1165 b,3.02
Kepler-1165 c,11.2
Kepler-1166 b,3.5
Kepler-1167 b,3.57
Kepler-1168 b,6.8
Kepler-1169 b,0.779
Kepler-1170 b,6.39
Kepler-1171 b,7.08
Kepler-1172 b,10.3
Kepler-1173 b,0.64
Kepler-1174 b,3.15
Kepler-1175 b,9.22
Kepler-1176 b,6.57
Kepler-1177 b,4.27
Kepler-1178 b,1.24
Kepler-1179 b,2.3
Kepler-118 b,4.5
Kepler-118 c,45.7
Kepler-1180 b,4.62
Kepler-1181 b,3.09
Kepler-1181 c,4.01
Kepler-1182 b,6.39
Kepler-1183 b,8.35
Kepler-1184 b,7.65
Kepler-1185 b,2.33
Kepler-1186 b,5.6
Kepler-1187 b,7.32
Kepler-1188 b,4.98
Kepler-1189 b,3.78
Kepler-119 b,12.6
Kepler-119 c,0.721
Kepler-1190 b,2.33
Kepler-1191 b,2.89
Kepler-1192 b,6.17
Kepler-1193 b,2.3
Kepler-1194 b,2.89
Kepler-1195 b,4.98
Kepler-1196 b,5.6
Kepler-1197 b,2.1
Kepler-1198 b,2.76
Kepler-1199 b,1.6
Kepler-120 c,2.96
Kepler-1200 b,1.2
Kepler-1201 b,5.86
Kepler-1202 b,8.96
Kepler-1203 b,1.2
Kepler-1204 b,9.53
Kepler-1205 b,2.57
Kepler-1206 b,3.33
Kepler-1207 b,3.26
Kepler-1208 b,5.99
Kepler-1209 b,2.89
Kepler-121 b,6.08
Kepler-121 c,5.77
Kepler-1210 b,3.53
Kepler-1211 b,7.04
Kepler-1212 b,5.22
Kepler-1213 b,1.81
Kepler-1214 b,6.17
Kepler-1215 b,1.98
Kepler-1216 b,2.51
Kepler-1217 b,4.62
Kepler-1218 b,2.67
Kepler-1219 b,5.14
Kepler-122 b,6.08
Kepler-122 c,29
Kepler-122 d,5.48
Kepler-1220 b,2.92
Kepler-1221 b,4.19
Kepler-1222 b,0.418
Kepler-1223 b,1.98
Kepler-1224 b,2.33
Kepler-1225 b,3.97
Kepler-1226 b,2.7
Kepler-1227 b,5.86
Kepler-1228 b,2.99
Kepler-1229 b,2.54
Kepler-123 c,2.79
Kepler-1230 b,7.8
Kepler-1231 b,2.6
Kepler-1232 b,4.38
Kepler-1233 b,7.27
Kepler-1234 b,8.3
Kepler-1235 b,0.418
Kepler-1236 b,5.22
Kepler-1237 b,8.55
Kepler-1238 b,4.38
Kepler-1239 b,8.75
Kepler-124 b,0.315
Kepler-124 c,3.71
Kepler-124 d,1.41
Kepler-1240 b,1.6
Kepler-1241 b,7.41
Kepler-1242 b,5.73
Kepler-1243 b,3.71
Kepler-1244 b,2.39
Kepler-1245 b,2.67
Kepler-1245 c,2.67
Kepler-1246 b,2.42
Kepler-1247 b,6.04
Kepler-1248 b,1.76
Kepler-1249 b,6.26
Kepler-125 b,6.21
Kepler-125 c,0.33
Kepler-1250 b,4.35
Kepler-1251 b,4.04
Kepler-1252 b,3.43
Kepler-1253 b,2.33
Kepler-1254 b,3.02
Kepler-1254 c,2.24
Kepler-1254 d,2.27
Kepler-1255 b,5.99
Kepler-1256 b,2.83
Kepler-1257 b,2.92
Kepler-1258 b,0.566
Kepler-1259 b,2.63
Kepler-126 b,2.92
Kepler-126 c,3.12
Kepler-126 d,6.8
Kepler-1260 b,3.78
Kepler-1261 b,5.73
Kepler-1262 b,3.97
Kepler-1263 b,1.55
Kepler-1264 b,1.76
Kepler-1265 b,2.39
Kepler-1266 b,7.18
Kepler-1266 c,3.46
Kepler-1267 b,9.32
Kepler-1268 b,4.78
Kepler-1269 b,3.29
Kepler-127 b,2.54
Kepler-127 c,7.56
Kepler-127 d,7.46
Kepler-1270 b,11
Kepler-1271 b,2.79
Kepler-1272 b,6.21
Kepler-1273 b,6.76
Kepler-1274 b,2.6
Kepler-1275 b,2.79
Kepler-1276 b,1.81
Kepler-1277 b,3.19
Kepler-1278 b,1.01
Kepler-1279 b,3.71
Kepler-1280 b,4.16
Kepler-1281 b,3.33
Kepler-1282 b,3.02
Kepler-1283 b,4.31
Kepler-1284 b,1.92
Kepler-1285 b,0.871
Kepler-1286 b,5.27
Kepler-1287 b,2.99
Kepler-1288 b,1.46
Kepler-1289 b,2.92
Kepler-1290 b,2.6
Kepler-1291 b,3.39
Kepler-1292 b,3.97
Kepler-1293 b,0.871
Kepler-1294 b,10.3
Kepler-1295 b,3.02
Kepler-1296 b,0.693
Kepler-1297 b,0.871
Kepler-1298 b,2.27
Kepler-1299 b,9.17
Kepler-130 b,1.04
Kepler-130 c,8.75
Kepler-130 d,3.33
Kepler-1300 b,2.45
Kepler-1301 b,2.54
Kepler-1302 b,2.63
Kepler-1303 b,2.6
Kepler-1304 b,5.86
Kepler-1305 b,4.19
Kepler-1306 b,4.31
Kepler-1307 b,6.66
Kepler-1308 b,0.0933
Kepler-1309 b,6.21
Kepler-1310 b,2.67
Kepler-1311 b,2.07
Kepler-1311 c,1.98
Kepler-1311 d,67.5
Kepler-1312 b,5.06
Kepler-1312 c,1.07
Kepler-1313 b,3.75
Kepler-1314 b,22.9
Kepler-1315 b,2.48
Kepler-1315 c,4.06
Kepler-1316 b,12.3
Kepler-1317 b,3.05
Kepler-1318 b,9.85
Kepler-1319 b,2.36
Kepler-132 b,1.92
Kepler-132 c,2.18
Kepler-132 d,3.02
Kepler-132 e,1.76
Kepler-1320 b,3.53
Kepler-1321 b,21.5
Kepler-1321 c,6.35
Kepler-1321 d,7.41
Kepler-1322 b,3.22
Kepler-1322 c,5.29
Kepler-1323 b,2.92
Kepler-1324 b,2.89
Kepler-1325 b,8.55
Kepler-1326 b,16.3
Kepler-1327 b,3.89
Kepler-1328 b,0.904
Kepler-1329 b,5.35
Kepler-133 b,3.75
Kepler-133 c,8.45
Kepler-1330 b,3.36
Kepler-1331 b,1.16
Kepler-1332 b,2.45
Kepler-1333 b,8.3
Kepler-1334 b,5.86
Kepler-1335 b,2.7
Kepler-1336 b,4.58
Kepler-1336 c,3.57
Kepler-1337 b,6.39
Kepler-1338 b,0.721
Kepler-1339 b,0.285
Kepler-134 b,4.66
Kepler-134 c,2.13
Kepler-1340 b,3.02
Kepler-1341 b,9.22
Kepler-1342 b,3.39
Kepler-1343 b,4.38
Kepler-1344 b,4.04
Kepler-1345 b,6.17
Kepler-1346 b,3.12
Kepler-1347 b,1.08
Kepler-1348 b,4.42
Kepler-1349 b,0.271
Kepler-135 b,3.93
Kepler-135 c,1.65
Kepler-1350 b,6.9
Kepler-1350 c,3.64
Kepler-1351 b,0.208
Kepler-1352 b,0.64
Kepler-1353 b,3.89
Kepler-1354 b,9.11
Kepler-1355 b,2.73
Kepler-1356 b,2.96
Kepler-1357 b,2.18
Kepler-1358 b,1.46
Kepler-1359 b,8.4
Kepler-136 c,4.62
Kepler-1360 b,11.5
Kepler-1361 b,0.566
Kepler-1362 b,7.27
Kepler-1363 b,2.1
Kepler-1364 b,5.27
Kepler-1365 b,0.721
Kepler-1365 c,0.437
Kepler-1366 b,2.63
Kepler-1367 b,0.721
Kepler-1368 b,3.36
Kepler-1369 b,7.7
Kepler-137 b,2.76
Kepler-137 c,4.19
Kepler-1370 b,4.04
Kepler-1370 c,2.15
Kepler-1371 b,0.315
Kepler-1371 c,0.196
Kepler-1372 b,2.15
Kepler-1373 b,1.65
Kepler-1374 b,5.86
Kepler-1375 b,3.68
Kepler-1376 b,1.16
Kepler-1377 b,2.1
Kepler-1378 b,5.48
Kepler-1379 b,2.24
Kepler-1380 b,2.63
Kepler-1381 b,5.69
Kepler-1382 b,4.19
Kepler-1383 b,2.57
Kepler-1384 b,4.42
Kepler-1385 b,0.543
Kepler-1386 b,2.07
Kepler-1387 b,0.749
Kepler-1388 b,7.22
Kepler-1388 c,5.73
Kepler-1388 d,8.55
Kepler-1388 e,6.62
Kepler-1389 b,3.78
Kepler-139 b,8.96
Kepler-139 c,11.4
Kepler-1390 b,1.76
Kepler-1391 b,3.46
Kepler-1392 b,4.5
Kepler-1393 b,0.437
Kepler-1394 b,2.51
Kepler-1395 b,0.437
Kepler-1396 b,4.94
Kepler-1397 b,3.61
Kepler-1398 b,0.666
Kepler-1398 c,1.08
Kepler-1399 b,2.1
Kepler-140 b,3.22
Kepler-140 c,3.89
Kepler-1400 b,3.26
Kepler-1401 b,3.46
Kepler-1402 b,0.363
Kepler-1403 b,5.22
Kepler-1404 b,4.7
Kepler-1405 b,14.9
Kepler-1406 b,1.37
Kepler-1407 b,5.69
Kepler-1408 b,0.64
Kepler-1409 b,1.12
Kepler-141 b,0.257
Kepler-141 c,2.57
Kepler-1410 b,3.82
Kepler-1411 b,8.35
Kepler-1412 b,0.498
Kepler-1413 b,3.97
Kepler-1414 b,2.04
Kepler-1415 b,2.21
Kepler-1416 b,0.615
Kepler-1417 b,0.972
Kepler-1418 b,3.39
Kepler-1419 b,8.55
Kepler-142 b,4.62
Kepler-142 c,8.55
Kepler-142 d,5.31
Kepler-1420 b,2.18
Kepler-1421 b,0.749
Kepler-1422 b,4.74
Kepler-1423 b,1.2
Kepler-1424 b,1.65
Kepler-1425 b,0.779
Kepler-1426 b,3.05
Kepler-1427 b,1.37
Kepler-1428 b,3.33
Kepler-1429 b,2.21
Kepler-143 b,6.39
Kepler-143 c,11.3
Kepler-1430 b,1.76
Kepler-1431 b,2.76
Kepler-1432 b,5.56
Kepler-1433 b,3.05
Kepler-1434 b,1.41
Kepler-1435 b,0.566
Kepler-1436 b,2.27
Kepler-1437 b,2.45
Kepler-1438 b,0.779
Kepler-1439 b,2.73
Kepler-144 b,2.33
Kepler-144 c,2.39
Kepler-1440 b,2.13
Kepler-1441 b,2.27
Kepler-1442 b,14.7
Kepler-1443 b,0.871
